131		-4,195214352
132		-5,282490315
133		-4,922340574
134		-3,306924911
135		-1,367313612
136		0,406406799
137		1,900833104
138		3,123398283
139		4,105807576
140		4,878957123
141		5,467367144
142		5,889446271
143		6,158342032
144		6,282858882
145		6,268082822
146		6,11589476
147		5,82524117
148		5,392469249
149		4,811990182
150		4,078034136
151		3,18933154
152		2,161313233
153		1,053278499
154		0,023231515
155		-0,626711349
156		-0,565143009
157		0,249543069
158		1,521044433
159		2,928301067
160		4,291608299
161		5,541849248
162		6,663083786
163		7,660029672
164		8,543944641
165		9,327130807
166		10,02099319
167		10,63549038
168		11,1791048
169		11,65898669
170		12,08113815
171		12,45058784
172		12,7715413
173		13,04750449
174		13,28138312
175		13,47556117
176		13,63196235
177		13,75209738
178		13,83709958
179		13,8877505
180		13,90449992
181		13,88746912
182		13,83645453
183		13,7509269
184		13,63001649
185		13,47249259
186		13,27673365
187		13,04068654
188		12,76181244
189		12,43701638
190		12,06255617
191		11,63392571
192		11,14570656
193		10,59138164
194		9,963107672
195		9,251453145
196		8,445139468
197		7,530907402
198		6,493858158
199		5,3192271
200		3,998162046
201		2,544104288
202		1,034054847
203		-0,312483441
204		-1,091961027
205		-0,972115633
206		-0,094773371
207		1,108621996
208		2,322967201
209		3,411960806
210		4,335681107
211		5,090618293
212		5,684630402
213		6,127145773
214		6,425875788
215		6,585812349
216		6,608975916
217		6,49434234
218		6,2376844
219		5,831337519
220		5,263731044
221		4,518850305
222		3,576047351
223		2,410723301
224		1,001651655
225		-0,643627216
226		-2,40569469
227		-3,867211838
228		-4,295904799
229		-3,471621516
230		-2,049625077
231		-0,623657693
232		0,582317753
233		1,524945339
234		2,214386227
235		2,671408459
236		2,915189085
237		2,960989287
238		2,820794
239		2,50513202
240		2,026506497
241		1,401748835
242		0,663022179
243		-0,134497304
244		-0,902002117
245		-1,520734724
246		-1,878529686
247		-1,932032081
248		-1,737190965
249		-1,407658573
250		-1,056876154
251		-0,764313777
252		-0,574998649
253		-0,509121802
254		-0,570814846
255		-0,753367745
256		-1,041436844
257		-1,411384797
258		-1,831296559
259		-2,261925153
260		-2,660815959
261		-2,990279167
262		-3,227274234
263		-3,369818928
264		-3,437242423
265		-3,459613882
266		-3,469201133
267		-3,491965947
268		-3,543456376
269		-3,62745054
270		-3,736018384
271		-3,85062391
272		-3,944292867
273		-3,987451412
274		-3,955317003
275		-3,836673393
276		-3,638986632
277		-3,386964727
278		-3,114790394
279		-2,860868093
280		-2,657058848
281		-2,528533683
282		-2,491794418
283		-2,554099785
284		-2,712310698
285		-2,950379666
286		-3,236669878
287		-3,520733147
288		-3,737527949
289		-3,822213493
290		-3,735482799
291		-3,483819977
292		-3,116919941
293		-2,704064176
294		-2,313462934
295		-1,996343373
296		-1,788198469
297		-1,711599219
298		-1,780079206
299		-2,000744001
300		-2,375024697
301		-2,896763256
302		-3,54894362
303		-4,292948171
304		-5,057556822
305		-5,730597816
306		-6,176471005
307		-6,297087986
308		-6,098349567
309		-5,685164603
310		-5,191547846
311		-4,724635041
312		-4,350987731
313		-4,10638318
314		-4,008339644
315		-4,0651073
316		-4,281060465
317		-4,659770463
318		-5,205825776
319		-5,925775196
320		-6,8303158
321		-7,934040034
322		-9,258109457
323		-10,83263534
324		-12,70068563
325		-14,92602691
326		-17,60463456
327		-20,88692769
328		-25,00483302
329		-30,15316565
330		-34,66014108
331		-34,06281439
332		-31,89884317
333		-29,65849925
334		-26,76832327
335		-23,50008202
336		-20,37853755
337		-17,61407874
338		-15,21997452
339		-13,1515852
340		-11,35762974
341		-9,793459327
342		-8,42285291
343		-7,216934312
344		-6,1526625
345		-5,21151288
346		-4,378447749
347		-3,641141048
348		-2,989400211
349		-2,414734517
350		-1,91003096
351		-1,469309079
352		-1,087534106
353		-0,760473625
354		-0,484587029
355		-0,256940021
356		-0,075138493
357		0,062722381
358		0,158096888
359		0,212017596
0		0,225115894
